wave,arm,step,val_acc,resp_len,clip_ratio,tps,tokens,h_target,h9_budget
v2,h7_gen512,32,,508.484375,0.9609375,16.2371262088418,80258,,
v2,h7_gen512,33,,508.1640625,0.96875,14.368813578039408,81998,,
v2,h7_gen512,34,,505.9140625,0.9609375,17.13606808707118,82580,,
v2,h7_gen512,35,,503.9375,0.9296875,15.933218121528625,82774,,
v2,h7_gen512,36,,506.7265625,0.9609375,15.037700399756432,81259,,
v2,h7_gen512,37,,507.5546875,0.953125,13.547869674861431,81129,,
v2,h7_gen512,38,,511.2890625,0.984375,21.716635327786207,82805,,
v2,h7_gen512,39,,512,1,16.96670051664114,80493,,
v2,h7_gen512,40,,512,1,18.76839143782854,81243,,
v2,h7_gen512,41,,511.53125,0.9921875,14.76543640345335,81821,,
v2,h7_gen512,42,,509.78125,0.984375,18.248984668403864,81648,,
v2,h7_gen512,43,,510.421875,0.9765625,16.01242784038186,80371,,
v2,h7_gen512,44,,510.453125,0.984375,14.596809029579163,81944,,
v2,h7_gen512,45,,510.734375,0.984375,16.658441595733166,82455,,
v2,h7_gen512,46,,510.046875,0.9765625,19.51745120435953,80809,,
v2,h7_gen512,47,,510.1328125,0.9921875,17.179994203150272,81157,,
v2,h7_gen512,48,,511.859375,0.9921875,15.66322347521782,82229,,
v2,h7_gen512,49,,511.3671875,0.9921875,15.331869710236788,84070,,
v2,h7_gen512,50,0.254,511.3671875,0.9921875,55.37618476524949,82519,,
v2,h7_gen512,51,,509.9375,0.984375,15.6618113219738,82241,,
v2,h7_gen512,52,,506.4375,0.9609375,16.318103343248367,81714,,
v2,h7_gen512,53,,511.5546875,0.9921875,14.555525057017803,80390,,
v2,h7_gen512,54,,509.7890625,0.9921875,16.511671386659145,81229,,
v2,h7_gen512,55,,511.046875,0.9921875,16.035092264413834,81901,,
v2,h7_gen512,56,,511.9921875,0.9921875,19.51759773492813,82831,,
v2,h7_gen512,57,,511.5546875,0.984375,15.146731048822403,82330,,
v2,h7_gen512,58,,511.625,0.9921875,15.289426896721125,80290,,
v2,h7_gen512,59,,510.5390625,0.9921875,17.653866674751043,81528,,
v2,h7_gen512,60,,512,1,16.459448132663965,83923,,
v2,h7_gen512,61,,512,1,15.96986460313201,84035,,
v2,h7_gen512,62,,512,1,16.121191576123238,83892,,
v2,h7_gen512,63,,512,1,14.803329929709435,82895,,
v2,h7_gen512,64,,512,1,19.07695848494768,85222,,
v2,h7_gen512,65,,511.9765625,0.9921875,15.854715593159199,82389,,
v2,h7_gen512,66,,511.3515625,0.9921875,15.633163060992956,82258,,
v2,h7_gen512,67,,512,1,15.51867713779211,81886,,
v2,h7_gen512,68,,511.171875,0.9921875,18.947449550032616,80325,,
v2,h7_gen512,69,,512,1,15.703455097973347,81253,,
v2,h7_gen512,70,,512,1,15.39976168051362,82909,,
v2,h7_gen512,71,,512,1,14.894894067198038,82038,,
v2,h7_gen512,72,,512,1,21.663060247898102,82507,,
v2,h7_gen512,73,,512,1,14.638021435588598,83346,,
v2,h7_gen512,74,,511.1796875,0.9921875,22.60937687009573,83002,,
v2,h7_gen512,75,0.202,512,1,52.47849194332957,81866,,
v2,h7_gen512,76,,509.875,0.9921875,16.600828919559717,82132,,
v2,h7_gen512,77,,512,1,16.868489138782024,81487,,
v2,h7_gen512,78,,510.2265625,0.9921875,40.86683989688754,82415,,
v2,h7_gen512,79,,512,1,22.76595203578472,82309,,
v2,h7_gen512,80,,511.7421875,0.9921875,15.897103786468506,82300,,
v2,h7_gen512,81,,510.1015625,0.9921875,18.566924765706062,82779,,
v2,h7_gen512,82,,511.375,0.9921875,15.499461069703102,81529,,
v2,h7_gen512,83,,512,1,14.73450993001461,83567,,
v2,h7_gen512,84,,511.25,0.9921875,17.619342233985662,81164,,
v2,h7_gen512,85,,510.7265625,0.9921875,15.883266188204288,81553,,
v2,h7_gen512,86,,512,1,14.833788126707077,82941,,
v2,h7_gen512,87,,511.21875,0.9921875,16.063022926449776,83442,,
v2,h7_gen512,88,,511.03125,0.9921875,15.59629675745964,83087,,
v2,h7_gen512,89,,511.546875,0.9921875,17.712699558585882,82558,,
v2,h7_gen512,90,,511.3203125,0.9921875,16.688426170498133,81633,,
v2,h7_gen512,91,,512,1,15.046934463083744,82931,,
v2,h7_gen512,92,,509.8359375,0.984375,18.32589864358306,83782,,
v2,h7_gen512,93,,512,1,15.87805538251996,81478,,
v2,h7_gen512,94,,512,1,14.98009430617094,83047,,
v2,h7_gen512,95,,510.1640625,0.9921875,16.272209532558918,82250,,
v2,h7_gen512,96,,512,1,16.81236010044813,82632,,
v2,h7_gen512,97,,511.1015625,0.9921875,16.658924873918295,82632,,
v2,h7_gen512,98,,512,1,15.946660622954369,82529,,
v2,h7_gen512,99,,512,1,14.73802663013339,82870,,
v2,h7_gen512,100,0.224,511.6796875,0.9921875,53.421690817922354,81118,,
v2,h7_gen512,101,,512,1,19.168195858597755,81725,,
v2,h7_gen512,102,,510.875,0.984375,15.48223428055644,82228,,
v2,h7_gen512,103,,511.328125,0.9921875,19.52864807099104,81219,,
v2,h7_gen512,104,,510.5703125,0.984375,16.28485319763422,81383,,
v2,h7_gen512,105,,511.0078125,0.9921875,15.924292031675577,82114,,
v2,h7_gen512,106,,512,1,16.370739456266165,83218,,
v2,h7_gen512,107,,510.84375,0.9921875,15.880696337670088,81896,,
v2,h7_gen512,108,,512,1,14.705393180251122,81307,,
v2,h7_gen512,109,,511.203125,0.9921875,15.934553448110819,81531,,
v2,h7_gen512,110,,512,1,17.091501213610172,81908,,
v2,h7_gen512,111,,512,1,17.01940368115902,82989,,
v2,h7_gen512,112,,508.671875,0.9765625,19.103393387049437,82784,,
v2,h7_gen512,113,,512,1,16.98879497498274,82853,,
v2,h7_gen512,114,,512,1,14.911141261458397,81038,,
v2,h7_gen512,115,,511.875,0.9921875,16.64861973747611,81740,,
v2,h7_gen512,116,,510.3515625,0.9921875,16.153579629957676,83460,,
v2,h7_gen512,117,,510.5,0.9921875,14.79167715460062,81482,,
v2,h7_gen512,118,,512,1,17.726124733686447,82831,,
v2,h7_gen512,119,,511.7109375,0.9921875,16.509027648717165,81033,,
v2,h7_gen512,120,,510.6640625,0.9921875,14.354668315500021,81531,,
v2,h7_gen512,121,,509.3359375,0.984375,16.032369270920753,81950,,
v2,h7_gen512,122,,512,1,17.169874038547277,82192,,
v2,h7_gen512,123,,511.7890625,0.9921875,18.01495112851262,81268,,
v2,h7_gen512,124,,512,1,15.765546444803476,80987,,
v2,h7_gen512,125,0.232,512,1,50.6441285982728,82583,,
v2,h7_gen512,126,,512,1,16.80533677712083,81346,,
v2,h7_gen512,127,,512,1,16.91065337881446,83419,,
v2,h7_gen512,128,,510.234375,0.9921875,16.460563883185387,84263,,
v2,h7_gen512,129,,511.46875,0.9921875,15.833930641412735,82931,,
v2,h7_gen512,130,,512,1,16.161428071558475,84475,,
v2,h7_gen512,131,,512,1,16.614528391510248,84886,,
v2,h7_gen512,132,,512,1,15.114673759788275,82597,,
v2,h7_gen512,133,,510.0234375,0.9921875,16.02956135198474,81848,,
v2,h7_gen512,134,,512,1,15.48987701907754,81433,,
v2,h7_gen512,135,,512,1,16.591510646045208,80306,,
v2,h7_gen512,136,,510.453125,0.9921875,16.54200876876712,82462,,
v2,h7_gen512,137,,511.140625,0.9921875,15.890187632292509,81961,,
v2,h7_gen512,138,,512,1,18.11272280663252,81669,,
v2,h7_gen512,139,,510.828125,0.9765625,16.842385698109865,82338,,
v2,h7_gen512,140,,510.109375,0.984375,15.463381305336952,82520,,
v2,h7_gen512,141,,512,1,15.950097989290953,82159,,
v2,h7_gen512,142,,512,1,14.558637253940105,80977,,
v2,h7_gen512,143,,510.5546875,0.984375,17.547095622867346,82351,,
v2,h7_gen512,144,,512,1,18.81197302788496,83095,,
v2,h7_gen512,145,,511.65625,0.9921875,19.988064985722303,82438,,
v2,h7_gen512,146,,509.9765625,0.984375,18.10134633257985,82264,,
v2,h7_gen512,147,,512,1,15.539237905293703,80887,,
v2,h7_gen512,148,,511.96875,0.9921875,15.57359367981553,82657,,
v2,h7_gen512,149,,512,1,15.874128375202417,82443,,
v2,h7_gen512,150,0.256,512,1,53.18203105777502,81715,,
v2,h7_gen512,151,,511.2578125,0.9921875,15.227337576448917,82177,,
v2,h7_gen512,152,,512,1,15.676480755209923,81788,,
v2,h7_gen512,153,,511.2578125,0.984375,20.6333541944623,82848,,
v2,h7_gen512,154,,512,1,15.21960686519742,81605,,
v2,h7_gen512,155,,512,1,17.32172280177474,83844,,
v2,h7_gen512,156,,511.9375,0.9921875,15.723304308950901,82375,,
v2,h7_gen512,157,,512,1,18.342684537172318,82795,,
v2,h7_gen512,158,,511.2265625,0.9921875,15.584103267639875,80222,,
v2,h7_gen512,159,,512,1,14.951515041291714,82222,,
v2,h7_gen512,160,,512,1,15.491014894098043,81336,,
v2,h7_gen512,161,,509.828125,0.984375,20.810643259435892,81854,,
v2,h7_gen512,162,,512,1,19.271306090056896,82821,,
v2,h7_gen512,163,,512,1,15.530918136239052,82223,,
v2,h7_gen512,164,,511.1640625,0.9921875,15.210042476654053,84604,,
v2,h7_gen512,165,,512,1,19.352096658200026,83169,,
v2,h7_gen512,166,,509.53125,0.984375,15.446927946060896,81575,,
v2,h7_gen512,167,,512,1,16.51011634618044,82067,,
v2,h7_gen512,168,,508.90625,0.984375,14.7735530808568,81376,,
v2,h7_gen512,169,,511.8828125,0.9921875,17.708553440868855,82891,,
v2,h7_gen512,170,,509.640625,0.9921875,17.582880672067404,82282,,
v2,h7_gen512,171,,512,1,16.375919204205275,81860,,
v2,h7_gen512,172,,512,1,21.105424623936415,82371,,
v2,h7_gen512,173,,509.265625,0.984375,16.57830387726426,82584,,
v2,h7_gen512,174,,512,1,14.58338763564825,83745,,
v2,h7_gen512,175,0.248,512,1,62.680824395269156,81963,,
v2,h7_gen512,176,,512,1,15.71955918893218,84933,,
v2,h7_gen512,177,,512,1,16.10845822840929,81374,,
v2,h7_gen512,178,,510.5546875,0.9921875,15.710813120007515,81105,,
v2,h7_gen512,179,,512,1,16.22994528338313,80901,,
v2,h7_gen512,180,,512,1,15.238383423537016,83027,,
v2,h7_gen512,181,,512,1,15.205333184450865,83569,,
v2,h7_gen512,182,,511.453125,0.9921875,15.691604781895876,81082,,
v2,h7_gen512,183,,509.0703125,0.9765625,17.156264137476683,79851,,
v2,h7_gen512,184,,512,1,16.637847915291786,82503,,
v2,h7_gen512,185,,512,1,18.09230215102434,81223,,
v2,h7_gen512,186,,510.5390625,0.9921875,14.147745195776224,81682,,
v2,h7_gen512,187,,512,1,18.171107321977615,82692,,
v2,h7_gen512,188,,509.5078125,0.9921875,16.09926563873887,81558,,
v2,h7_gen512,189,,510.9375,0.9921875,16.52094203233719,82535,,
v2,h7_gen512,190,,508.390625,0.9765625,15.30400162935257,82005,,
v2,h7_gen512,191,,512,1,17.365841027349234,83240,,
v2,h7_gen512,192,,509.890625,0.984375,15.963882319629192,82249,,
v2,h7_gen512,193,,512,1,15.333190221339464,83630,,
v2,h7_gen512,194,,511.703125,0.9921875,15.887525971978903,80666,,
v2,h7_gen512,195,,510.4375,0.9921875,17.628303296864033,82454,,
v2,h7_gen512,196,,512,1,15.824887782335281,82569,,
v2,h7_gen512,197,,512,1,16.895156297832727,82424,,
v2,h7_gen512,198,,512,1,17.034589920192957,82885,,
v2,h7_gen512,199,,512,1,20.013522498309612,82419,,
v2,h7_gen512,200,0.28,508.9765625,0.9765625,55.61325388401747,82391,,
v2,h7_gen512,201,,511.546875,0.9921875,17.093741092830896,81939,,
v2,h7_gen512,202,,511.1484375,0.9921875,19.656997099518776,82108,,
v2,h7_gen512,203,,510.8125,0.9921875,16.118996113538742,83516,,
v2,h7_gen512,204,,512,1,15.028790581971407,81842,,
v2,h7_gen512,205,,510.359375,0.9921875,15.634338695555925,80757,,
v2,h7_gen512,206,,512,1,21.308698806911707,81515,,
v2,h7_gen512,207,,512,1,26.669468369334936,84150,,
v2,h7_gen512,208,,512,1,15.715609271079302,81066,,
v2,h7_gen512,209,,512,1,14.62648344039917,82557,,
v2,h7_gen512,210,,512,1,15.50025199353695,82381,,
v2,h7_gen512,211,,512,1,15.187856633216143,83858,,
v2,h7_gen512,212,,512,1,15.245848592370749,82879,,
v2,h7_gen512,213,,512,1,15.369009457528591,83328,,
v2,h7_gen512,214,,512,1,15.86833294481039,82316,,
v2,h7_gen512,215,,511.7265625,0.9921875,14.550866518169641,81592,,
v2,h7_gen512,216,,509.4609375,0.984375,17.11914398148656,81389,,
v2,h7_gen512,217,,511.75,0.9921875,18.49465099349618,81134,,
v2,h7_gen512,218,,511.6875,0.9921875,14.521479662507772,81207,,
v2,h7_gen512,219,,509.9765625,0.984375,16.36113503202796,81598,,
v2,h7_gen512,220,,511.75,0.9921875,17.532782293856144,82775,,
v2,h7_gen512,221,,510.0625,0.9921875,15.184262055903673,80695,,
v2,h7_gen512,222,,511.7890625,0.9921875,16.827561642974615,82056,,
v2,h7_gen512,223,,512,1,17.113982390612364,81669,,
v2,h7_gen512,224,,511.421875,0.9921875,17.825335688889027,82865,,
v2,h7_gen512,225,0.264,508.859375,0.984375,108.18355725333095,82805,,
v2,h7_gen512,226,,512,1,13.731139048933983,81554,,
v2,h7_gen512,227,,511.7734375,0.9921875,13.33176552504301,81600,,
v2,h7_gen512,228,,512,1,15.449155326932669,81444,,
v2,h7_gen512,229,,510.84375,0.9921875,16.250467717647552,82243,,
v2,h7_gen512,230,,512,1,15.906808327883482,81534,,
v2,h7_gen512,231,,512,1,17.185461930930614,82242,,
v2,h7_gen512,232,,512,1,18.24763622134924,82684,,
v2,h7_gen512,233,,510.2421875,0.9921875,18.68940431252122,82135,,
v2,h7_gen512,234,,512,1,18.52512526512146,82350,,
v2,h7_gen512,235,,512,1,20.11938501521945,83298,,
v2,h7_gen512,236,,512,1,16.75543486699462,81742,,
v2,h7_gen512,237,,511.4453125,0.9921875,19.94915648549795,80392,,
v2,h7_gen512,238,,510.4140625,0.984375,16.862494479864836,82414,,
v2,h7_gen512,239,,510.34375,0.9921875,15.692851662635803,83080,,
v2,h7_gen512,240,,511.0078125,0.9921875,15.527142576873302,81642,,
v2,h7_gen512,241,,512,1,18.59549293294549,80631,,
v2,h7_gen512,242,,512,1,15.194260854274035,82228,,
v2,h7_gen512,243,,512,1,14.706785503774881,83122,,
v2,h7_gen512,244,,510.390625,0.984375,15.876565121114254,82232,,
v2,h7_gen512,245,,512,1,17.687261790037155,82333,,
v2,h7_gen512,246,,511.6015625,0.9921875,16.424756214022636,82807,,
v2,h7_gen512,247,,512,1,14.610909335315228,81910,,
v2,h7_gen512,248,,512,1,14.900203462690115,83391,,
v2,h7_gen512,249,,512,1,14.54934348538518,82723,,
v2,h7_gen512,250,0.286,512,1,60.49700831994414,82255,,
v2,h8_gen2048,1,,704.9765625,0.1328125,50.65348106622696,105920,,
v2,h8_gen2048,2,,694.3046875,0.1796875,22.41088653355837,105220,,
v2,h8_gen2048,3,,693.9765625,0.140625,23.930365700274706,106010,,
v2,h8_gen2048,4,,717.3984375,0.171875,21.403650917112827,108479,,
v2,h8_gen2048,5,,859.03125,0.1796875,23.841060552746058,128051,,
v2,h8_gen2048,6,,667.2734375,0.125,22.104789953678846,101516,,
v2,h8_gen2048,7,,734.265625,0.125,22.013288632035255,109644,,
v2,h8_gen2048,8,,834.984375,0.1640625,24.269833963364363,123562,,
v2,h8_gen2048,9,,883.5078125,0.15625,26.23674613237381,130514,,
v2,h8_gen2048,10,,742.9140625,0.1015625,21.98108919709921,111787,,
v2,h8_gen2048,11,,848.0390625,0.140625,21.79262488335371,125526,,
v2,h8_gen2048,12,,831.21875,0.203125,25.51406665146351,123826,,
v2,h8_gen2048,13,,1025.5859375,0.234375,26.450104530900717,149044,,
v2,h8_gen2048,14,,895.71875,0.171875,36.01807060837746,130406,,
v2,h8_gen2048,15,,988.8515625,0.2109375,33.50078086182475,142091,,
v2,h8_gen2048,16,,946.5546875,0.1875,27.326668422669172,137550,,
v2,h8_gen2048,17,,987.03125,0.1796875,27.240820422768593,141600,,
v2,h8_gen2048,18,,1036.0234375,0.140625,24.830667354166508,149232,,
v2,h8_gen2048,19,,1159.6640625,0.265625,33.628045089542866,165205,,
v2,h8_gen2048,20,,1093.875,0.1484375,26.413446929305792,158143,,
v2,h8_gen2048,21,,1139.3984375,0.203125,26.345306366682053,162817,,
v2,h8_gen2048,22,,1125.3515625,0.171875,28.818717002868652,161962,,
v2,h8_gen2048,23,,1061.9453125,0.1484375,24.82500619441271,152666,,
v2,h8_gen2048,24,,1153.21875,0.1875,29.523541565984488,167369,,
v2,h8_gen2048,25,0.602,1241.75,0.203125,58.762085407972336,175075,,
v2,h8_gen2048,26,,1294.90625,0.2890625,31.01712954416871,182490,,
v2,h8_gen2048,27,,1297.5234375,0.28125,31.918448742479086,183045,,
v2,h8_gen2048,28,,1232.9375,0.28125,29.965861912816763,175933,,
v2,h8_gen2048,29,,1249.953125,0.2109375,29.24802925810218,176147,,
v2,h8_gen2048,30,,1358.578125,0.28125,29.424050122499466,190209,,
v2,h8_gen2048,31,,1449.5390625,0.40625,37.63678054884076,201886,,
v2,h8_gen2048,32,,1560.453125,0.4375,40.192360896617174,214910,,
v2,h8_gen2048,33,,1622.9453125,0.5078125,40.1465550288558,224690,,
v2,h8_gen2048,34,,1672.59375,0.609375,36.2778978459537,231915,,
v2,h8_gen2048,35,,1742.4453125,0.65625,62.476982951164246,241303,,
v2,h8_gen2048,36,,1820.7265625,0.765625,47.25844355300069,249451,,
v2,h8_gen2048,37,,1814.828125,0.7578125,40.25508216023445,248460,,
v2,h8_gen2048,38,,1935.6484375,0.875,43.93308621644974,265123,,
v2,h8_gen2048,39,,1929.6484375,0.890625,42.337483800947666,261952,,
v2,h8_gen2048,40,,2006.28125,0.9453125,43.81637763604522,272511,,
v2,h8_gen2048,41,,1932.203125,0.890625,45.62354168668389,263667,,
v2,h8_gen2048,42,,1981.359375,0.9296875,43.51086413115263,270010,,
v2,h8_gen2048,43,,1937.2265625,0.890625,44.22635431215167,263002,,
v2,h8_gen2048,44,,1957.640625,0.921875,44.058639753609896,267184,,
v2,h8_gen2048,45,,1959.9609375,0.9140625,47.29774979874492,267956,,
v2,h8_gen2048,46,,1960.9609375,0.8984375,45.79144634306431,266526,,
v2,h8_gen2048,47,,2006.5,0.9609375,44.2639518789947,272692,,
v2,h8_gen2048,48,,2002.1328125,0.96875,42.41125537455082,272984,,
v2,h8_gen2048,49,,2029.8515625,0.984375,49.06869604811072,278436,,
v2,h8_gen2048,50,0.572,1999.2421875,0.953125,75.10623328760266,272967,,
v2,h8_gen2048,51,,1989.1796875,0.9375,44.12730887532234,271584,,
v2,h8_gen2048,52,,1976.7578125,0.9375,42.737758696079254,269915,,
v2,h8_gen2048,53,,1986.375,0.9453125,47.90911265090108,269167,,
v2,h8_gen2048,54,,2001.6953125,0.9453125,42.136012494564056,272193,,
v2,h8_gen2048,55,,2026.375,0.984375,44.08956250548363,275863,,
v2,h8_gen2048,56,,1997.8515625,0.953125,44.382321786135435,273021,,
v2,h8_gen2048,57,,2019.296875,0.96875,47.83938840776682,275321,,
v2,h8_gen2048,58,,1971.8203125,0.9375,44.442443296313286,267195,,
v2,h8_gen2048,59,,2015.0546875,0.9609375,42.81937901675701,274106,,
v2,h8_gen2048,60,,2010.5703125,0.96875,42.88343055918813,275740,,
v2,h8_gen2048,61,,2037.0546875,0.984375,46.52231603860855,279242,,
v2,h8_gen2048,62,,2043.46875,0.9921875,48.032446440309286,279920,,
v2,h8_gen2048,63,,2023,0.96875,43.61549945175648,276303,,
v2,h8_gen2048,64,,2018.0390625,0.9765625,47.41430955007672,277995,,
v2,h8_gen2048,65,,2024.640625,0.96875,43.11065465211868,276010,,
v2,h8_gen2048,66,,2014.359375,0.96875,44.72408538684249,274643,,
v2,h8_gen2048,67,,2033.9765625,0.96875,42.846098110079765,276699,,
v2,h8_gen2048,68,,2016.0078125,0.9609375,45.524089235812426,272944,,
v2,h8_gen2048,69,,2042.828125,0.9921875,43.6556470990181,277199,,
v2,h8_gen2048,70,,1992.4921875,0.9453125,45.250281412154436,272412,,
v2,h8_gen2048,71,,2008.9296875,0.953125,48.34632380306721,273645,,
v2,h8_gen2048,72,,2015,0.9609375,44.33722011744976,274891,,
v2,h8_gen2048,73,,2014.390625,0.9609375,46.34380016475916,275652,,
v2,h8_gen2048,74,,2041.578125,0.9921875,45.40791345387697,278893,,
v2,h8_gen2048,75,0.528,2028.21875,0.9765625,76.92572202533484,275942,,
v2,h8_gen2048,76,,2019.3671875,0.9765625,45.50436916947365,275347,,
v2,h8_gen2048,77,,2025.15625,0.96875,45.108245708048344,275171,,
v2,h8_gen2048,78,,1995.125,0.9453125,42.4468057192862,272482,,
v2,h8_gen2048,79,,2027.65625,0.9765625,46.13073419034481,276313,,
v2,h8_gen2048,80,,2007.390625,0.9609375,42.27266915142536,273743,,
v2,h8_gen2048,81,,2015.5390625,0.9609375,43.65028814971447,275475,,
v2,h8_gen2048,82,,2031.90625,0.9765625,46.3647119179368,276157,,
v2,h8_gen2048,83,,2028.28125,0.9765625,45.65997301787138,277651,,
v2,h8_gen2048,84,,2025.1875,0.96875,43.600596591830254,274948,,
v2,h8_gen2048,85,,2037,0.9921875,42.624043352901936,276916,,
v2,h8_gen2048,86,,2042.4765625,0.9921875,45.90031607076526,278842,,
v2,h8_gen2048,87,,1985.1875,0.9375,48.26184156909585,272110,,
v2,h8_gen2048,88,,2048,1,48.94896871969104,279819,,
v2,h8_gen2048,89,,2046.0625,0.9921875,47.46974507346749,278976,,
v2,h8_gen2048,90,,2021.453125,0.96875,43.472740434110165,274930,,
v2,h8_gen2048,91,,2035.65625,0.9921875,43.413784600794315,277959,,
v2,h8_gen2048,92,,2007.953125,0.953125,42.392652571201324,275541,,
v2,h8_gen2048,93,,2048,1,46.01100007817149,278086,,
v2,h8_gen2048,94,,2019.921875,0.9609375,43.89214884489775,276061,,
v2,h8_gen2048,95,,2017.40625,0.9765625,43.32186038792133,275177,,
v2,h8_gen2048,96,,2032.9296875,0.9765625,51.34534990414977,277311,,
v2,h8_gen2048,97,,2032.1328125,0.9765625,43.07948535680771,277324,,
v2,h8_gen2048,98,,2045.78125,0.984375,44.972424898296595,278853,,
v2,h8_gen2048,99,,2048,1,49.09602568671107,279478,,
v2,h8_gen2048,100,0.494,2018.4375,0.96875,74.87415423244238,273983,,
v2,h8_gen2048,101,,2048,1,44.86091962829232,278333,,
v2,h8_gen2048,102,,2013.8671875,0.96875,47.11447712779045,274611,,
v2,h8_gen2048,103,,2028.015625,0.96875,43.87687275931239,275355,,
v2,h8_gen2048,104,,2003.0390625,0.953125,42.62197284772992,272419,,
v2,h8_gen2048,105,,2040.2734375,0.984375,45.45716128125787,277860,,
v2,h8_gen2048,106,,2042.28125,0.9921875,44.45369553938508,279094,,
v2,h8_gen2048,107,,2027.2265625,0.9765625,50.40251421555877,275993,,
v2,h8_gen2048,108,,2041.6953125,0.984375,51.4095399454236,277108,,
v2,h8_gen2048,109,,2025.609375,0.9765625,47.00369173288345,275375,,
v2,h8_gen2048,110,,2030.734375,0.984375,44.72029272094369,276306,,
v2,h8_gen2048,111,,2024.7890625,0.9765625,49.58173418417573,276626,,
v2,h8_gen2048,112,,2048,1,46.11971391364932,279818,,
v2,h8_gen2048,113,,2048,1,47.12727186828852,279461,,
v2,h8_gen2048,114,,2048,1,47.94377200677991,277646,,
v2,h8_gen2048,115,,2032.15625,0.984375,42.90584576129913,276336,,
v2,h8_gen2048,116,,2021.8984375,0.9609375,70.14089988917112,276938,,
v2,h8_gen2048,117,,2035.3515625,0.9921875,48.56419936940074,276663,,
v2,h8_gen2048,118,,2048,1,47.834657214581966,279439,,
v2,h8_gen2048,119,,2032.7890625,0.984375,49.683241084218025,275731,,
v2,h8_gen2048,120,,2039.1796875,0.9921875,46.30314430594444,277181,,
v2,h8_gen2048,121,,2048,1,42.72786933928728,278899,,
v2,h8_gen2048,122,,2040.640625,0.984375,45.1301854737103,277858,,
v2,h8_gen2048,123,,2048,1,47.026726111769676,277903,,
v2,h8_gen2048,124,,2042.6640625,0.9921875,43.08259840682149,276912,,
v2,h8_gen2048,125,0.46,2031.390625,0.984375,73.27532302960753,277065,,
v2,h8_gen2048,126,,2037.7890625,0.984375,43.11709191277623,276647,,
v2,h8_gen2048,127,,2024.75,0.96875,44.98735989630222,277051,,
v2,h8_gen2048,128,,2036.9375,0.9921875,45.10151242092252,279681,,
v2,h8_gen2048,129,,2035.3203125,0.9921875,42.98002091422677,277984,,
v2,h8_gen2048,130,,2048,1,45.36349905282259,281083,,
v2,h8_gen2048,131,,2038.015625,0.9921875,53.548831049352884,280216,,
v2,h8_gen2048,132,,2048,1,48.27359938621521,279205,,
v2,h8_gen2048,133,,2036.9609375,0.9921875,45.28376200795174,277296,,
v2,h8_gen2048,134,,2048,1,43.95244264230132,278041,,
v2,h8_gen2048,135,,2043.7265625,0.9921875,43.347030617296696,276367,,
v2,h8_gen2048,136,,2035.828125,0.984375,45.823297921568155,277710,,
v2,h8_gen2048,137,,2029.3671875,0.984375,43.559309493750334,276294,,
v2,h8_gen2048,138,,2048,1,46.348597668111324,278277,,
v2,h8_gen2048,139,,2012.921875,0.96875,46.06268486008048,274606,,
v2,h8_gen2048,140,,2032.1875,0.984375,46.42826746031642,277346,,
v2,h8_gen2048,141,,2048,1,43.21837108209729,278767,,
v2,h8_gen2048,142,,2035.8046875,0.984375,42.91683487594128,276024,,
v2,h8_gen2048,143,,2030.921875,0.984375,43.98424514755607,276958,,
v2,h8_gen2048,144,,2048,1,56.69497834518552,279703,,
v2,h8_gen2048,145,,2039.0234375,0.9921875,44.56763770803809,277941,,
v2,h8_gen2048,146,,2004.1171875,0.9609375,44.71918781474233,273514,,
v2,h8_gen2048,147,,2048,1,46.963068671524525,277495,,
v2,h8_gen2048,148,,2034.6328125,0.984375,44.20595210418105,277558,,
v2,h8_gen2048,149,,2048,1,48.4329069852829,279051,,
v2,h8_gen2048,150,0.488,2043.1796875,0.984375,71.5679044611752,277706,,
v2,h8_gen2048,151,,2046.5625,0.9921875,46.167435213923454,278696,,
v2,h8_gen2048,152,,2038.0625,0.9921875,43.23588861897588,277124,,
v2,h8_gen2048,153,,2020.5234375,0.9765625,45.0951206125319,276034,,
v2,h8_gen2048,154,,2048,1,47.18743233382702,278213,,
v2,h8_gen2048,155,,2037.59375,0.9765625,51.20477667450905,279120,,
v2,h8_gen2048,156,,2048,1,46.708124831318855,278991,,
v2,h8_gen2048,157,,2036.8203125,0.9921875,43.20146659389138,277972,,
v2,h8_gen2048,158,,2048,1,43.07533090189099,276929,,
v2,h8_gen2048,159,,2048,1,49.85156574100256,278830,,
v2,h8_gen2048,160,,2036.2734375,0.984375,42.66055012866855,276443,,
v2,h8_gen2048,161,,2036.046875,0.9921875,43.701830096542835,277210,,
v2,h8_gen2048,162,,2043.5546875,0.9921875,43.39795009791851,278860,,
v2,h8_gen2048,163,,2028.484375,0.9765625,43.23481875658035,276333,,
v2,h8_gen2048,164,,2040.1328125,0.9921875,44.80506889894605,280312,,
v2,h8_gen2048,165,,2038.2265625,0.9921875,43.82083697989583,278526,,
v2,h8_gen2048,166,,2026.9921875,0.9765625,42.37903378531337,275810,,
v2,h8_gen2048,167,,2047.5078125,0.9921875,43.978621028363705,278612,,
v2,h8_gen2048,168,,2046.765625,0.9921875,45.77024983987212,278222,,
v2,h8_gen2048,169,,2048,1,47.64490203931928,279514,,
v2,h8_gen2048,170,,2034.359375,0.984375,45.76589326560497,277446,,
v2,h8_gen2048,171,,2048,1,49.776269260793924,278468,,
v2,h8_gen2048,172,,2047.78125,0.9921875,43.34111234918237,278951,,
