wave,arm,step,val_acc,resp_len,clip_ratio
mfleet,g5_rgopd_gate,93,,9746.359375,0.203125
mfleet,g5_rgopd_gate,94,,9473.3046875,0.1484375
mfleet,g5_rgopd_gate,95,,9586.90625,0.171875
mfleet,g5_rgopd_gate,96,,9415.1640625,0.140625
mfleet,g5_rgopd_gate,97,,9995.8671875,0.1875
mfleet,g5_rgopd_gate,98,,10491.7734375,0.234375
mfleet,g5_rgopd_gate,99,,11462.0390625,0.3359375
mfleet,g5_rgopd_gate,100,0.55,11219.609375,0.328125
mfleet,g5_rgopd_gate,101,,12321.2109375,0.4296875
mfleet,g5_rgopd_gate,102,,13517.8125,0.5078125
mfleet,g5_rgopd_gate,103,,13056.515625,0.4921875
mfleet,g5_rgopd_gate,104,,13424.7578125,0.625
mfleet,g5_rgopd_gate,105,,13623.9453125,0.5703125
mfleet,g5_rgopd_gate,106,,14054.5859375,0.6796875
mfleet,g5_rgopd_gate,107,,13303.21875,0.6015625
mfleet,g5_rgopd_gate,108,,13902.0234375,0.6796875
mfleet,g5_rgopd_gate,109,,14675.6171875,0.78125
mfleet,g5_rgopd_gate,110,,14643.78125,0.796875
mfleet,g5_rgopd_gate,111,,15089.625,0.8359375
mfleet,g5_rgopd_gate,112,,15443.375,0.8671875
mfleet,g5_rgopd_gate,113,,15740.3046875,0.90625
mfleet,g5_rgopd_gate,114,,15543.59375,0.8671875
mfleet,g5_rgopd_gate,115,,15109.7109375,0.8359375
mfleet,g5_rgopd_gate,116,,15437.9375,0.84375
mfleet,g5_rgopd_gate,117,,15229.7578125,0.8515625
mfleet,g5_rgopd_gate,118,,15750.7578125,0.8984375
mfleet,g5_rgopd_gate,119,,15892.71875,0.9375
mfleet,g5_rgopd_gate,120,,16023.5390625,0.953125
mfleet,g5_rgopd_gate,121,,15715.9375,0.9140625
mfleet,g5_rgopd_gate,122,,15731.40625,0.90625
mfleet,g5_rgopd_gate,123,,15714.7109375,0.9140625
mfleet,g5_rgopd_gate,124,,15871.5625,0.9140625
mfleet,g5_rgopd_gate,125,0.51,15613.3515625,0.9140625
mfleet,g5_rgopd_gate,126,,15667.140625,0.8984375
mfleet,g5_rgopd_gate,127,,15193.609375,0.8671875
mfleet,g5_rgopd_gate,128,,14954.4453125,0.8125
mfleet,g5_rgopd_gate,129,,15036.4296875,0.8359375
mfleet,g5_rgopd_gate,130,,15505.890625,0.8671875
mfleet,g5_rgopd_gate,131,,15887.9140625,0.9375
mfleet,g5_rgopd_gate,132,,16120.1875,0.96875
mfleet,g5_rgopd_gate,133,,16134.859375,0.96875
mfleet,g5_rgopd_gate,134,,16384,1
mfleet,g5_rgopd_gate,135,,16384,1
mfleet,g5_rgopd_gate,136,,16311.2265625,0.9921875
mfleet,g5_rgopd_gate,137,,16384,1
mfleet,g5_rgopd_gate,138,,16384,1
mfleet,g5_rgopd_gate,139,,16269.9296875,0.9921875
mfleet,g5_rgopd_gate,140,,16384,1
mfleet,g5_rgopd_gate,141,,16384,1
mfleet,g5_rgopd_gate,142,,16384,1
mfleet,g5_rgopd_gate,143,,16384,1
mfleet,g5_rgopd_gate,144,,16384,1
mfleet,g5_rgopd_gate,145,,16384,1
mfleet,g5_rgopd_gate,146,,16187.03125,0.984375
mfleet,g5_rgopd_gate,147,,16384,1
mfleet,g5_rgopd_gate,148,,16384,1
mfleet,g5_rgopd_gate,149,,16384,1
mfleet,g5_rgopd_gate,150,0.484,16384,1
mfleet,g5_rgopd_gate,151,,16384,1
mfleet,g5_rgopd_gate,152,,16384,1
mfleet,g5_rgopd_gate,153,,16384,1
mfleet,g5_rgopd_gate,154,,16384,1
mfleet,g5_rgopd_gate,155,,16384,1
mfleet,g5_rgopd_gate,156,,16384,1
mfleet,g5_rgopd_gate,157,,16384,1
mfleet,g5_rgopd_gate,158,,16384,1
mfleet,g5_rgopd_gate,159,,16384,1
mfleet,g5_rgopd_gate,160,,16384,1
mfleet,g5_rgopd_gate,161,,16384,1
mfleet,g5_rgopd_gate,162,,16384,1
mfleet,g5_rgopd_gate,163,,16384,1
mfleet,g5_rgopd_gate,164,,16384,1
mfleet,g5_rgopd_gate,165,,16384,1
mfleet,g5_rgopd_gate,166,,16384,1
mfleet,g5_rgopd_gate,167,,16384,1
mfleet,g5_rgopd_gate,168,,16384,1
mfleet,g5_rgopd_gate,169,,16314.46875,0.9921875
mfleet,g5_rgopd_gate,170,,16384,1
mfleet,g5_rgopd_gate,171,,16384,1
mfleet,g5_rgopd_gate,172,,16384,1
mfleet,g5_rgopd_gate,173,,16384,1
mfleet,g5_rgopd_gate,174,,16384,1
mfleet,g5_rgopd_gate,175,0.436,16384,1
mfleet,g5_rgopd_gate,176,,16317.875,0.9921875
mfleet,g5_rgopd_gate,177,,16384,1
mfleet,g5_rgopd_gate,178,,16384,1
mfleet,g5_rgopd_gate,179,,16384,1
mfleet,g5_rgopd_gate,180,,16384,1
mfleet,g5_rgopd_gate,181,,16345.2421875,0.9921875
mfleet,g5_rgopd_gate,182,,16384,1
mfleet,g5_rgopd_gate,183,,16384,1
mfleet,g5_rgopd_gate,184,,16384,1
mfleet,g5_rgopd_gate,185,,16305.1953125,0.9921875
mfleet,g5_rgopd_gate,186,,16384,1
mfleet,g5_rgopd_gate,187,,16384,1
mfleet,g5_rgopd_gate,188,,16384,1
mfleet,g5_rgopd_gate,189,,16384,1
mfleet,g5_rgopd_gate,190,,16384,1
mfleet,g5_rgopd_gate,191,,16384,1
mfleet,g5_rgopd_gate,192,,16384,1
mfleet,g5_rgopd_gate,193,,16301.3671875,0.9921875
mfleet,g5_rgopd_gate,194,,16384,1
mfleet,g5_rgopd_gate,195,,16384,1
mfleet,g5_rgopd_gate,196,,16384,1
mfleet,g5_rgopd_gate,197,,16384,1
mfleet,g5_rgopd_gate,198,,16384,1
mfleet,g5_rgopd_gate,199,,16384,1
mfleet,g5_rgopd_gate,200,0.446,16384,1
mfleet,g5_rgopd_gate,201,,16384,1
mfleet,g5_rgopd_gate,202,,16384,1
mfleet,g5_rgopd_gate,203,,16384,1
mfleet,g5_rgopd_gate,204,,16384,1
mfleet,g5_rgopd_gate,205,,16384,1
mfleet,g5_rgopd_gate,206,,16384,1
mfleet,g5_rgopd_gate,207,,16384,1
mfleet,g5_rgopd_gate,208,,16384,1
mfleet,g5_rgopd_gate,209,,16384,1
mfleet,g5_rgopd_gate,210,,16297.3671875,0.9921875
mfleet,g5_rgopd_gate,211,,16384,1
mfleet,g5_rgopd_gate,212,,16384,1
mfleet,g5_rgopd_gate,213,,16384,1
mfleet,g5_rgopd_gate,214,,16384,1
mfleet,g5_rgopd_gate,215,,16384,1
mfleet,g5_rgopd_gate,216,,16294.0546875,0.9921875
mfleet,g5_rgopd_gate,217,,16384,1
mfleet,g5_rgopd_gate,218,,16276.046875,0.9921875
mfleet,g5_rgopd_gate,219,,16384,1
mfleet,g5_rgopd_gate,220,,16384,1
mfleet,g5_rgopd_gate,221,,16384,1
mfleet,g5_rgopd_gate,222,,16384,1
mfleet,g5_rgopd_gate,223,,16384,1
mfleet,g5_rgopd_gate,224,,16335.3046875,0.9921875
mfleet,g5_rgopd_gate,225,0.43,16384,1
mfleet,g5_rgopd_gate,226,,16191.328125,0.984375
mfleet,g5_rgopd_gate,227,,16322.890625,0.9921875
mfleet,g5_rgopd_gate,228,,16384,1
mfleet,g5_rgopd_gate,229,,16261.7265625,0.9921875
mfleet,g5_rgopd_gate,230,,16315.9453125,0.9921875
mfleet,g5_rgopd_gate,231,,16384,1
mfleet,g5_rgopd_gate,232,,16384,1
mfleet,g5_rgopd_gate,233,,16384,1
mfleet,g5_rgopd_gate,234,,16330.9765625,0.9921875
mfleet,g5_rgopd_gate,235,,16384,1
mfleet,g5_rgopd_gate,236,,16306.109375,0.9921875
mfleet,g5_rgopd_gate,237,,16384,1
mfleet,g5_rgopd_gate,238,,16303.9140625,0.9921875
mfleet,g5_rgopd_gate,239,,16384,1
mfleet,g5_rgopd_gate,240,,16384,1
mfleet,g5_rgopd_gate,241,,16384,1
mfleet,g5_rgopd_gate,242,,16384,1
mfleet,g5_rgopd_gate,243,,16293.2890625,0.9921875
mfleet,g5_rgopd_gate,244,,16346.25,0.9921875
mfleet,g5_rgopd_gate,245,,16273.2109375,0.9921875
mfleet,g5_rgopd_gate,246,,16384,1
mfleet,g5_rgopd_gate,247,,16384,1
mfleet,g5_rgopd_gate,248,,16384,1
mfleet,g5_rgopd_gate,249,,16204.046875,0.984375
mfleet,g5_rgopd_gate,250,0.468,16239.8984375,0.984375
mfleet,g6_seqmean,1,,1551.25,0.046875
mfleet,g6_seqmean,2,,1778.7578125,0.0234375
mfleet,g6_seqmean,3,,1518.7109375,0.015625
mfleet,g6_seqmean,4,,2150.2109375,0.046875
mfleet,g6_seqmean,5,,1748.296875,0.0234375
mfleet,g6_seqmean,6,,1119.859375,0.0078125
mfleet,g6_seqmean,7,,1632.296875,0.0390625
mfleet,g6_seqmean,8,,2303.171875,0.0546875
mfleet,g6_seqmean,9,,2660.3125,0.0625
mfleet,g6_seqmean,10,,2080.8046875,0.046875
mfleet,g6_seqmean,11,,2025.7578125,0.03125
mfleet,g6_seqmean,12,,1680.9921875,0.0234375
mfleet,g6_seqmean,13,,1969.546875,0.015625
mfleet,g6_seqmean,14,,1483.78125,0.0078125
mfleet,g6_seqmean,15,,2005.859375,0.03125
mfleet,g6_seqmean,16,,2079.8671875,0.0390625
mfleet,g6_seqmean,17,,2254.9375,0.046875
mfleet,g6_seqmean,18,,1994.5703125,0.015625
mfleet,g6_seqmean,19,,2344.4375,0.03125
mfleet,g6_seqmean,20,,1834.3359375,0.015625
mfleet,g6_seqmean,21,,1827.4140625,0.0078125
mfleet,g6_seqmean,22,,2435.453125,0.0234375
mfleet,g6_seqmean,23,,1748.7578125,0.0078125
mfleet,g6_seqmean,24,,2451.2265625,0.0078125
mfleet,g6_seqmean,25,0.562,2223.0703125,0.0078125
mfleet,g6_seqmean,26,,2577.296875,0.0078125
mfleet,g6_seqmean,27,,2438.7578125,0.0234375
mfleet,g6_seqmean,28,,2437,0.0078125
mfleet,g6_seqmean,29,,2572.7265625,0.015625
mfleet,g6_seqmean,30,,2694.296875,0.015625
mfleet,g6_seqmean,31,,2209.328125,0.0078125
mfleet,g6_seqmean,32,,2245.703125,0.0078125
mfleet,g6_seqmean,33,,2666.1875,0.03125
mfleet,g6_seqmean,34,,3492.8984375,0.0625
mfleet,g6_seqmean,35,,3171.6953125,0.0078125
mfleet,g6_seqmean,36,,3962.8828125,0.0234375
mfleet,g6_seqmean,37,,4388.6953125,0.0546875
mfleet,g6_seqmean,38,,4638.9921875,0.09375
mfleet,g6_seqmean,39,,5323.90625,0.1640625
mfleet,g6_seqmean,40,,5509.6171875,0.0859375
mfleet,g6_seqmean,41,,6370.84375,0.15625
mfleet,g6_seqmean,42,,7203.078125,0.25
mfleet,g6_seqmean,43,,7898.7890625,0.25
mfleet,g6_seqmean,44,,8700.84375,0.328125
mfleet,g6_seqmean,45,,9624.1015625,0.375
mfleet,g6_seqmean,46,,9209.953125,0.3828125
mfleet,g6_seqmean,47,,11503.3515625,0.5703125
mfleet,g6_seqmean,48,,12379.4921875,0.6328125
mfleet,h2_last_segment,1,,1162.9765625,0.0078125
mfleet,h2_last_segment,2,,1264.59375,0.0234375
mfleet,h2_last_segment,3,,1111.5078125,0.0234375
mfleet,h2_last_segment,4,,1083.6328125,0.0078125
mfleet,h2_last_segment,5,,1713.609375,0.0234375
mfleet,h2_last_segment,6,,2066.546875,0.0234375
mfleet,h2_last_segment,7,,1971.4765625,0.03125
mfleet,h2_last_segment,8,,1382.3359375,0.015625
mfleet,h2_last_segment,9,,2672.8203125,0.0625
mfleet,h2_last_segment,10,,2975.1328125,0.0546875
mfleet,h2_last_segment,11,,2977.484375,0.078125
mfleet,h2_last_segment,12,,2479.171875,0.0546875
mfleet,h2_last_segment,13,,2661.8671875,0.0625
mfleet,h2_last_segment,14,,2852.6953125,0.0703125
mfleet,h2_last_segment,15,,3366.84375,0.1015625
mfleet,h2_last_segment,16,,3145.828125,0.0859375
mfleet,h2_last_segment,17,,4081.890625,0.140625
mfleet,h2_last_segment,18,,4544.28125,0.1328125
mfleet,h2_last_segment,19,,5314.6796875,0.1640625
mfleet,h2_last_segment,20,,6388.4140625,0.265625
mfleet,h2_last_segment,21,,7052.8125,0.2890625
mfleet,h2_last_segment,22,,6771.046875,0.2578125
mfleet,h2_last_segment,23,,6225.109375,0.203125
mfleet,h2_last_segment,24,,5950.890625,0.203125
mfleet,h2_last_segment,25,0.478,6541.6875,0.2109375
mfleet,h2_last_segment,26,,7089.2265625,0.2421875
mfleet,h2_last_segment,27,,7853.140625,0.25
mfleet,h2_last_segment,28,,8058.5859375,0.2734375
mfleet,h2_last_segment,29,,7390.40625,0.2578125
mfleet,h2_last_segment,30,,9691.390625,0.375
mfleet,h2_last_segment,31,,10109.8828125,0.4140625
mfleet,h2_last_segment,32,,12187.296875,0.515625
mfleet,h2_last_segment,33,,13345.25,0.6328125
mfleet,h2_last_segment,34,,13742.3046875,0.7109375
mfleet,h2_last_segment,35,,15002.078125,0.8359375
mfleet,h2_last_segment,36,,15646.0234375,0.8984375
mfleet,h2_last_segment,37,,15686.8515625,0.9140625
mfleet,h2_last_segment,38,,15877.7734375,0.9296875
mfleet,h2_last_segment,39,,15958.25,0.9453125
mfleet,h2_last_segment,40,,16121.96875,0.96875
mfleet,h2_last_segment,41,,15999.1875,0.9609375
mfleet,h2_last_segment,42,,16020.265625,0.953125
mfleet,h2_last_segment,43,,15887.65625,0.953125
mfleet,h2_last_segment,44,,16122.0546875,0.9765625
mfleet,h2_last_segment,45,,15835.703125,0.9453125
mfleet,h2_last_segment,46,,16182.171875,0.9765625
mfleet,h2_last_segment,47,,15694.8671875,0.9375
mfleet,h2_last_segment,48,,15731.640625,0.9296875
mfleet,h2_last_segment,49,,15737.6015625,0.9453125
mfleet,h2_last_segment,50,0.248,16211.5,0.9765625
mfleet,h2_last_segment,51,,16328.3125,0.9921875
mfleet,h2_last_segment,52,,15976.1171875,0.96875
mfleet,h2_last_segment,53,,15857.8515625,0.9453125
mfleet,h2_last_segment,54,,16040.1015625,0.9609375
mfleet,h2_last_segment,55,,16094.203125,0.9609375
mfleet,h2_last_segment,56,,16023.8515625,0.9609375
mfleet,h2_last_segment,57,,15651.6875,0.9375
mfleet,h2_last_segment,58,,16027.6328125,0.96875
mfleet,h2_last_segment,59,,16252.3359375,0.984375
mfleet,h2_last_segment,60,,15874.578125,0.9453125
mfleet,h2_last_segment,61,,15978.15625,0.9609375
mfleet,h2_last_segment,62,,16270.7265625,0.9765625
mfleet,h2_last_segment,63,,16157.0625,0.9765625
mfleet,h2_last_segment,64,,15975.8984375,0.953125
mfleet,h2_last_segment,65,,16027.53125,0.96875
mfleet,h2_last_segment,66,,16136.578125,0.9765625
mfleet,h2_last_segment,67,,16206.0078125,0.9765625
mfleet,h2_last_segment,68,,16078.8203125,0.96875
mfleet,h2_last_segment,69,,16221.953125,0.984375
mfleet,h2_last_segment,70,,16035.1796875,0.9609375
mfleet,h2_last_segment,71,,15988.53125,0.9453125
mfleet,h2_last_segment,72,,16105.28125,0.96875
mfleet,h2_last_segment,73,,16188.8671875,0.9765625
mfleet,h2_last_segment,74,,16118.6796875,0.9765625
mfleet,h2_last_segment,75,0.054,16384,1
mfleet,h2_last_segment,76,,16043.265625,0.96875
mfleet,h2_last_segment,77,,16363.7421875,0.9921875
mfleet,h2_last_segment,78,,16314.8828125,0.9921875
mfleet,h2_last_segment,79,,16291.5234375,0.9921875
mfleet,h2_last_segment,80,,16251.78125,0.984375
mfleet,h2_last_segment,81,,16384,1
mfleet,h2_last_segment,82,,16078.40625,0.9765625
mfleet,h2_last_segment,83,,16311.359375,0.9921875
mfleet,h2_last_segment,84,,16283.296875,0.9921875
mfleet,h2_last_segment,85,,16384,1
mfleet,h2_last_segment,86,,16316.90625,0.9921875
mfleet,h2_last_segment,87,,16252.9609375,0.984375
mfleet,h2_last_segment,88,,16363.734375,0.9921875
mfleet,h2_last_segment,89,,16276.1015625,0.9921875
mfleet,h2_last_segment,90,,16384,1
mfleet,h2_last_segment,91,,16334.4921875,0.9921875
mfleet,h2_last_segment,92,,16265.9921875,0.9921875
mfleet,h2_last_segment,93,,16328.2109375,0.9921875
mfleet,h2_last_segment,94,,16384,1
mfleet,h2_last_segment,95,,16258.4296875,0.984375
mfleet,h2_last_segment,96,,16384,1
mfleet,h2_last_segment,97,,16264.8671875,0.9921875
mfleet,h2_last_segment,98,,16233.984375,0.984375
mfleet,h2_last_segment,99,,16384,1
mfleet,h2_last_segment,100,0.026,16287.5703125,0.9921875
mfleet,h2_last_segment,101,,16330.6796875,0.9921875
mfleet,h2_last_segment,102,,16329.828125,0.9921875
mfleet,h2_last_segment,103,,16384,1
mfleet,h2_last_segment,104,,16384,1
mfleet,h2_last_segment,105,,16384,1
mfleet,h2_last_segment,106,,16273.7109375,0.9921875
mfleet,h2_last_segment,107,,16384,1
mfleet,h2_last_segment,108,,16384,1
mfleet,h2_last_segment,109,,16384,1
mfleet,h2_last_segment,110,,16384,1
mfleet,h2_last_segment,111,,16384,1
mfleet,h2_last_segment,112,,16384,1
mfleet,h2_last_segment,113,,16384,1
mfleet,h2_last_segment,114,,16294.1015625,0.9921875
mfleet,h2_last_segment,115,,16314.6875,0.984375
mfleet,h2_last_segment,116,,16384,1
mfleet,h2_last_segment,117,,16384,1
mfleet,h2_last_segment,118,,16384,1
mfleet,h2_last_segment,119,,16384,1
mfleet,h2_last_segment,120,,16384,1
mfleet,h2_last_segment,121,,16384,1
mfleet,h2_last_segment,122,,16384,1
mfleet,h2_last_segment,123,,16384,1
mfleet,h2_last_segment,124,,16384,1
mfleet,h2_last_segment,125,0.1,16384,1
mfleet,h2_last_segment,126,,16384,1
mfleet,h2_last_segment,127,,16384,1
mfleet,h2_last_segment,128,,16384,1
mfleet,h2_last_segment,129,,16384,1
mfleet,h2_last_segment,130,,16384,1
mfleet,h2_last_segment,131,,16273.2578125,0.9921875
mfleet,h2_last_segment,132,,16384,1
mfleet,h2_last_segment,133,,16288.1171875,0.9921875
mfleet,h2_last_segment,134,,16384,1
mfleet,h2_last_segment,135,,16384,1
mfleet,h2_last_segment,136,,16384,1
mfleet,h2_last_segment,137,,16384,1
mfleet,h2_last_segment,138,,16384,1
mfleet,h2_last_segment,139,,16384,1
mfleet,h2_last_segment,140,,16384,1
mfleet,h2_last_segment,141,,16384,1
mfleet,h2_last_segment,142,,16384,1
mfleet,h2_last_segment,143,,16384,1
mfleet,h2_last_segment,144,,16384,1
mfleet,h2_last_segment,145,,16384,1
mfleet,h2_last_segment,146,,16163.765625,0.984375
mfleet,h2_last_segment,147,,16384,1
mfleet,h2_last_segment,148,,16384,1
mfleet,h2_last_segment,149,,16234.6796875,0.984375
mfleet,h2_last_segment,150,0.23,16384,1
mfleet,h2_last_segment,151,,16384,1
mfleet,h2_last_segment,152,,16384,1
mfleet,h2_last_segment,153,,16384,1
mfleet,h2_last_segment,154,,16262.4921875,0.9921875
mfleet,h2_last_segment,155,,16384,1
mfleet,h2_last_segment,156,,16384,1
mfleet,h2_last_segment,157,,16384,1
mfleet,h2_last_segment,158,,16384,1
mfleet,h2_last_segment,159,,16263.75,0.9921875
mfleet,h2_last_segment,160,,16384,1
mfleet,h2_last_segment,161,,16384,1
mfleet,h2_last_segment,162,,16384,1
mfleet,h2_last_segment,163,,16384,1
mfleet,h2_last_segment,164,,16384,1
mfleet,h2_last_segment,165,,16384,1
mfleet,h2_last_segment,166,,16384,1
mfleet,h2_last_segment,167,,16384,1
mfleet,h2_last_segment,168,,16384,1
mfleet,h2_last_segment,169,,16384,1
mfleet,h2_last_segment,170,,16384,1
mfleet,h2_last_segment,171,,16384,1
mfleet,h2_last_segment,172,,16384,1
mfleet,h2_last_segment,173,,16384,1
mfleet,h2_last_segment,174,,16384,1
mfleet,h2_last_segment,175,0.388,16384,1
mfleet,h2_last_segment,176,,16384,1
mfleet,h2_last_segment,177,,16384,1
mfleet,h2_last_segment,178,,16384,1
mfleet,h2_last_segment,179,,16384,1
mfleet,h2_last_segment,180,,16384,1
mfleet,h2_last_segment,181,,16384,1
mfleet,h2_last_segment,182,,16384,1
mfleet,h2_last_segment,183,,16384,1
mfleet,h2_last_segment,184,,16276.609375,0.9921875
mfleet,h2_last_segment,185,,16384,1
mfleet,h2_last_segment,186,,16384,1
mfleet,h2_last_segment,187,,16384,1
mfleet,h2_last_segment,188,,16384,1
mfleet,h2_last_segment,189,,16384,1
mfleet,h2_last_segment,190,,16384,1
mfleet,h2_last_segment,191,,16291.5703125,0.9921875
mfleet,h2_last_segment,192,,16384,1
mfleet,h2_last_segment,193,,16384,1
mfleet,h2_last_segment,194,,16384,1
mfleet,h2_last_segment,195,,16384,1
mfleet,h2_last_segment,196,,16384,1
mfleet,h2_last_segment,197,,16384,1
mfleet,h2_last_segment,198,,16279.15625,0.9921875
mfleet,h2_last_segment,199,,16384,1
mfleet,h2_last_segment,200,0.49,16320.859375,0.9921875
mfleet,h2_last_segment,201,,16384,1
mfleet,h2_last_segment,202,,16384,1
mfleet,h2_last_segment,203,,16384,1
mfleet,h2_last_segment,204,,16384,1
mfleet,h2_last_segment,205,,16384,1
mfleet,h2_last_segment,206,,16384,1
mfleet,h2_last_segment,207,,16384,1
mfleet,h2_last_segment,208,,16384,1
mfleet,h2_last_segment,209,,16384,1
mfleet,h2_last_segment,210,,16384,1
mfleet,h2_last_segment,211,,16384,1
mfleet,h2_last_segment,212,,16384,1
mfleet,h2_last_segment,213,,16384,1
mfleet,h2_last_segment,214,,16284,0.9921875
mfleet,h2_last_segment,215,,16384,1
mfleet,h2_last_segment,216,,16384,1
mfleet,h2_last_segment,217,,16384,1
mfleet,h2_last_segment,218,,16384,1
mfleet,h2_last_segment,219,,16384,1
mfleet,h2_last_segment,220,,16384,1
mfleet,h2_last_segment,221,,16384,1
mfleet,h2_last_segment,222,,16384,1
mfleet,h2_last_segment,223,,16281.1015625,0.9921875
mfleet,h2_last_segment,224,,16384,1
mfleet,h2_last_segment,225,0.524,16384,1
mfleet,h2_last_segment,226,,16384,1
mfleet,h2_last_segment,227,,16384,1
mfleet,h2_last_segment,228,,16384,1
mfleet,h2_last_segment,229,,16261.828125,0.9921875
mfleet,h2_last_segment,230,,16384,1
mfleet,h2_last_segment,231,,16384,1
mfleet,h2_last_segment,232,,16384,1
mfleet,h2_last_segment,233,,16384,1
mfleet,h2_last_segment,234,,16384,1
mfleet,h2_last_segment,235,,16384,1
mfleet,h2_last_segment,236,,16384,1
mfleet,h2_last_segment,237,,16384,1
mfleet,h2_last_segment,238,,16384,1
mfleet,h2_last_segment,239,,16384,1
mfleet,h2_last_segment,240,,16384,1
mfleet,h2_last_segment,241,,16384,1
mfleet,h2_last_segment,242,,16384,1
mfleet,h2_last_segment,243,,16384,1
mfleet,h2_last_segment,244,,16384,1
mfleet,h2_last_segment,245,,16384,1
mfleet,h2_last_segment,246,,16288,0.9921875
mfleet,h2_last_segment,247,,16384,1
mfleet,h2_last_segment,248,,16384,1
mfleet,h2_last_segment,249,,16384,1
mfleet,h2_last_segment,250,0.484,16261.6640625,0.9921875
mfleet,h3_random_segment,1,,1329.6875,0.03125
mfleet,h3_random_segment,2,,1078.625,0.0078125
mfleet,h3_random_segment,3,,1640.9921875,0.0234375
mfleet,h3_random_segment,4,,1133.515625,0.015625
mfleet,h3_random_segment,5,,2597.1015625,0.078125
mfleet,h3_random_segment,6,,1639.78125,0.03125
mfleet,h3_random_segment,7,,1806.71875,0.0390625
mfleet,h3_random_segment,8,,1450.296875,0.015625
mfleet,h3_random_segment,9,,2101.46875,0.0234375
mfleet,h3_random_segment,10,,1391.234375,0.015625
mfleet,h3_random_segment,11,,1724.9375,0.015625
mfleet,h3_random_segment,12,,2465.9765625,0.0546875
mfleet,h3_random_segment,13,,2269.1484375,0.03125
mfleet,h3_random_segment,14,,1396.765625,0.0078125
mfleet,h3_random_segment,15,,1902.25,0.015625
mfleet,h3_random_segment,16,,2315.1875,0.0625
mfleet,h3_random_segment,17,,1858.1328125,0.0234375
mfleet,h3_random_segment,18,,2024.046875,0.0078125
mfleet,h3_random_segment,19,,1898.1484375,0.015625
mfleet,h3_random_segment,20,,1593.3203125,0.0078125
mfleet,h3_random_segment,21,,1689.3046875,0.0078125
mfleet,h3_random_segment,22,,1808.2890625,0.0078125
mfleet,h3_random_segment,23,,1478.2734375,0.0078125
mfleet,h3_random_segment,24,,1863.4453125,0.015625
mfleet,h3_random_segment,25,0.56,1716.296875,0.0078125
mfleet,h3_random_segment,26,,1754.3046875,0.0078125
mfleet,h3_random_segment,27,,1593.390625,0.0078125
mfleet,h3_random_segment,28,,1697.1171875,0.0078125
mfleet,h3_random_segment,29,,1818.6875,0.0078125
mfleet,h3_random_segment,30,,1890.2734375,0.0078125
mfleet,h3_random_segment,31,,1815.953125,0.0078125
mfleet,h3_random_segment,32,,1707.3671875,0.0078125
mfleet,h3_random_segment,33,,1670.2109375,0.0078125
mfleet,h3_random_segment,34,,1571.28125,0.0078125
mfleet,h3_random_segment,35,,1973.28125,0.0078125
mfleet,h3_random_segment,36,,2015.953125,0.0078125
mfleet,h3_random_segment,37,,2105.6015625,0.0078125
mfleet,h3_random_segment,38,,2263.6484375,0.015625
mfleet,h3_random_segment,39,,2114.7265625,0.0234375
mfleet,h3_random_segment,40,,2678.1875,0.0390625
mfleet,h3_random_segment,41,,3092.890625,0.0234375
mfleet,h3_random_segment,42,,2473.0625,0.0234375
mfleet,h3_random_segment,43,,2873.4453125,0.03125
mfleet,h3_random_segment,44,,2897.1640625,0.015625
mfleet,h3_random_segment,45,,2798.0546875,0.0234375
mfleet,h3_random_segment,46,,3287.5703125,0.046875
mfleet,h3_random_segment,47,,2570.6484375,0.0078125
mfleet,h3_random_segment,48,,3587.640625,0.0546875
mfleet,h3_random_segment,49,,3792.15625,0.046875
mfleet,h3_random_segment,50,0.65,4137.265625,0.0625
mfleet,h3_random_segment,51,,5115.9765625,0.0859375
mfleet,h3_random_segment,52,,5092.140625,0.09375
mfleet,h3_random_segment,53,,4863.328125,0.09375
mfleet,h3_random_segment,54,,5821.8203125,0.125
mfleet,h3_random_segment,55,,5723.46875,0.125
mfleet,h3_random_segment,56,,6659.828125,0.203125
mfleet,h3_random_segment,57,,7111.515625,0.171875
mfleet,h3_random_segment,58,,6430,0.140625
mfleet,h3_random_segment,59,,7904.8984375,0.234375
mfleet,h3_random_segment,60,,7200.296875,0.1328125
mfleet,h3_random_segment,61,,8820.9296875,0.25
mfleet,h3_random_segment,62,,8925.28125,0.234375
mfleet,h3_random_segment,63,,9404.046875,0.375
mfleet,h3_random_segment,64,,9070.7890625,0.3359375
mfleet,h3_random_segment,65,,9158.09375,0.328125
mfleet,h3_random_segment,66,,9936.4140625,0.3359375
mfleet,h3_random_segment,67,,9957.5859375,0.3671875
mfleet,h3_random_segment,68,,10422.4296875,0.40625
mfleet,h3_random_segment,69,,10958.1796875,0.4765625
mfleet,h3_random_segment,70,,11276.65625,0.4296875
mfleet,h3_random_segment,71,,12125.6640625,0.5703125
mfleet,h3_random_segment,72,,11380.375,0.5078125
mfleet,h3_random_segment,73,,11388.6796875,0.46875
mfleet,h3_random_segment,74,,12209.7421875,0.578125
mfleet,h3_random_segment,75,0.608,11721.2265625,0.5390625
mfleet,h3_random_segment,76,,13492.1796875,0.640625
mfleet,h3_random_segment,77,,12817.3828125,0.625
mfleet,h3_random_segment,78,,13507.125,0.6328125
mfleet,h3_random_segment,79,,14132.3515625,0.7265625
mfleet,h3_random_segment,80,,12678.7578125,0.6171875
mfleet,h3_random_segment,81,,13401.4609375,0.703125
